word,gloss1,lemma,lemma1,mor,mor2,inCDI,aoa,category,lexical_class
plesiosaurus,plesiosaurus,plesiosaurus,plesiosaurus,n,NA,FALSE,NA,NA,NA
pliers,pliers,pliers,pliers,n,pt,FALSE,NA,NA,NA
plop,plop,plop,plop,v,NA,FALSE,NA,NA,NA
plow,plow,plow,plow,n,NA,FALSE,NA,NA,NA
plow,plow,plow,plow,part,NA,FALSE,NA,NA,NA
plowing,plowing,plow,plow,n,NA,FALSE,NA,NA,NA
plowing,plowing,plow,plow,part,NA,FALSE,NA,NA,NA
plowing,plowing,plowing,NA,NA,NA,FALSE,NA,NA,NA
plug,plug,plug,plug,part,NA,FALSE,NA,NA,NA
plug,plug,plug,plug,v,NA,FALSE,NA,NA,NA
plug,plug,plug,plug,n,NA,FALSE,NA,NA,NA
plugged,plugged,plug,plug,part,NA,FALSE,NA,NA,NA
plugged,plugged,plug,plug,v,NA,FALSE,NA,NA,NA
plugged,plugged,plug,plug,n,NA,FALSE,NA,NA,NA
plugged,plugged,plugged,NA,NA,NA,FALSE,NA,NA,NA
plugging,plugging,plug,plug,part,NA,FALSE,NA,NA,NA
plugging,plugging,plug,plug,v,NA,FALSE,NA,NA,NA
plugging,plugging,plug,plug,n,NA,FALSE,NA,NA,NA
plugging,plugging,plugging,NA,NA,NA,FALSE,NA,NA,NA
plum,plum,plum,plum,n,NA,FALSE,NA,NA,NA
plum,plum,plum,plum,sing,NA,FALSE,NA,NA,NA
plum_newt_plupnoot_oh_plupnoot_plupnoot_plupnoop_plupnoop_plupnoop_plupnoop,plum_newt_plupnoot_oh_plupnoot_plupnoot_plupnoop_plupnoop_plupnoop_plupnoop,plum newt plupnoot oh plupnoot plupnoot plupnoop plupnoop plupnoop plupnoop,plum_newt_plupnoot_oh_plupnoot_plupnoot_plupnoop_plupnoop_plupnoop_plupnoop,singing,NA,FALSE,NA,NA,NA
plumber,plumber,plumber,plumber,n,NA,FALSE,NA,NA,NA
plums,plums,plum,plum,n,NA,FALSE,NA,NA,NA
plums,plums,plum,plum,sing,NA,FALSE,NA,NA,NA
plus,plus,plus,plus,prep,NA,FALSE,NA,NA,NA
plus,plus,plus,plus,n,NA,FALSE,NA,NA,NA
pluto,pluto,pluto,pluto,n,prop,FALSE,NA,NA,NA
po,po,po,po,n,prop,FALSE,NA,NA,NA
pocahontas,pocahontas,pocahontas,pocahontas,n,prop,FALSE,NA,NA,NA
pock,pock,pock,pock,chi,NA,FALSE,NA,NA,NA
pock,pock,pock,pock,on,NA,FALSE,NA,NA,NA
pock,pock,pock,pock,nons,NA,FALSE,NA,NA,NA
pocket,pocket,pocket,pocket,n,NA,FALSE,NA,NA,NA
pocket,pocket,pocket,pocket,v,NA,FALSE,NA,NA,NA
pocketbook,pocketbook,pocketbook,NA,NA,NA,FALSE,NA,NA,NA
pockets,pockets,pocket,pocket,n,NA,FALSE,NA,NA,NA
pockets,pockets,pocket,pocket,v,NA,FALSE,NA,NA,NA
pocket's,pocket's,pocket,pocket,n,NA,FALSE,NA,NA,NA
pocket's,pocket's,pocket,pocket,v,NA,FALSE,NA,NA,NA
pod,pod,pod,pod,n,NA,FALSE,NA,NA,NA
poe,poe,poe,poe,n,prop,FALSE,NA,NA,NA
poem,poem,poem,poem,n,NA,FALSE,NA,NA,NA
poems,poems,poem,poem,n,NA,FALSE,NA,NA,NA
point,point,point,point,n,NA,FALSE,NA,NA,NA
point,point,point,point,v,NA,FALSE,NA,NA,NA
point,point,point,point,adj,NA,FALSE,NA,NA,NA
point,point,point,point,part,NA,FALSE,NA,NA,NA
pointer,pointer,pointer,pointer,n,prop,FALSE,NA,NA,NA
pointing,pointing,point,point,n,NA,FALSE,NA,NA,NA
pointing,pointing,point,point,v,NA,FALSE,NA,NA,NA
pointing,pointing,point,point,adj,NA,FALSE,NA,NA,NA
pointing,pointing,point,point,part,NA,FALSE,NA,NA,NA
pointing,pointing,pointing,NA,NA,NA,FALSE,NA,NA,NA
points,points,point,point,n,NA,FALSE,NA,NA,NA
points,points,point,point,v,NA,FALSE,NA,NA,NA
points,points,point,point,adj,NA,FALSE,NA,NA,NA
points,points,point,point,part,NA,FALSE,NA,NA,NA
pointy,pointy,pointy,NA,NA,NA,FALSE,NA,NA,NA
poisonous,poisonous,poisonous,poisonous,adj,NA,FALSE,NA,NA,NA
poke,poke,poke,poke,v,NA,FALSE,NA,NA,NA
poke,poke,poke,poke,part,NA,FALSE,NA,NA,NA
poked,poked,poke,poke,v,NA,FALSE,NA,NA,NA
poked,poked,poke,poke,part,NA,FALSE,NA,NA,NA
poked,poked,poked,NA,NA,NA,FALSE,NA,NA,NA
pokey,pokey,pokey,pokey,adj,NA,FALSE,NA,NA,NA
polar,polar,polar,polar,adj,NA,FALSE,NA,NA,NA
polar+bear,polar+bear,bear,bear,n,NA,TRUE,19,animals,nouns
polar+bears,polar+bear,bear,bear,n,NA,TRUE,19,animals,nouns
pole,pole,pole,pole,n,NA,FALSE,NA,NA,NA
police,police,police,police,n,NA,TRUE,28,people,other
police+man,police+man,policeman,policeman,n,NA,FALSE,NA,NA,NA
policeman,policeman,policeman,NA,NA,NA,FALSE,NA,NA,NA
policemen,policemen,policeman,NA,NA,NA,FALSE,NA,NA,NA
police's,police,police,police,n,NA,TRUE,28,people,other
polish,polish,polish,polish,n,NA,FALSE,NA,NA,NA
polka,polka,polka,polka,n,NA,FALSE,NA,NA,NA
polka+dots,polka+dots,polkadot,polkadot,n,NA,FALSE,NA,NA,NA
pollie,pollie,pollie,pollie,wp,NA,FALSE,NA,NA,NA
pollies,pollies,pollies,NA,NA,NA,FALSE,NA,NA,NA
polly,polly,polly,polly,n,prop,FALSE,NA,NA,NA
polly,polly,polly,polly,sing,NA,FALSE,NA,NA,NA
polly_wally,polly_wally,polly wally,polly_wally,singing,NA,FALSE,NA,NA,NA
polly_wally_doodle_all,polly_wally_doodle_all,polly wally doodle all,polly_wally_doodle_all,singing,NA,FALSE,NA,NA,NA
polly_wally_doodle_all_day,polly_wally_doodle_all_day,polly wally doodle all day,polly_wally_doodle_all_day,singing,NA,FALSE,NA,NA,NA
polly_wally_doodle_all_the_day,polly_wally_doodle_all_the_day,polly wally doodle all the day,polly_wally_doodle_all_the_day,singing,NA,FALSE,NA,NA,NA
pollys,pollys,polly,polly,n,prop,FALSE,NA,NA,NA
polo,polo,polo,polo,n,NA,FALSE,NA,NA,NA
poly,poly,poly,poly,n,prop,FALSE,NA,NA,NA
pominim,pominim,pominim,pominim,chi,NA,FALSE,NA,NA,NA
pommy,pommy,pommy,pommy,wp,NA,FALSE,NA,NA,NA
pomp,pomp,pomp,pomp,n,NA,FALSE,NA,NA,NA
pompom,pompom,pom pom,NA,NA,NA,FALSE,NA,NA,NA
pompom,pompom,pompom,pompom,n,NA,FALSE,NA,NA,NA
poncho,poncho,poncho,poncho,n,NA,FALSE,NA,NA,NA
pond,pond,pond,pond,n,NA,FALSE,NA,NA,NA
ponies,pony,pony,pony,n,NA,TRUE,28,animals,nouns
pony,pony,pony,pony,n,NA,TRUE,28,animals,nouns
ponytail,ponytail,ponytail,NA,NA,NA,FALSE,NA,NA,NA
poo,poo,poo,poo,co,NA,FALSE,NA,NA,NA
poo,poo,poo,poo,n,NA,FALSE,NA,NA,NA
poo+poo,poo+poo,poo,poop,n,NA,FALSE,NA,NA,NA
poof,poof,poof,poof,n,prop,FALSE,NA,NA,NA
pooh,pooh,pooh,pooh,n,prop,FALSE,NA,NA,NA
pooh_bear,pooh_bear,pooh bear,pooh+bear,n,prop,FALSE,NA,NA,NA
poohbie,poohbie,poo,poop,chi,NA,FALSE,NA,NA,NA
poohby,poohby,poo,poop,chi,NA,FALSE,NA,NA,NA
pooks,pooks,pooks,pooks,wp,NA,FALSE,NA,NA,NA
pool,pool,pool,pool,n,NA,TRUE,24,outside,nouns
poop,poop,poo,poop,n,NA,FALSE,NA,NA,NA
poop,poop,poo,poop,part,NA,FALSE,NA,NA,NA
poop,poop,poo,poop,adj,NA,FALSE,NA,NA,NA
poop,poop,poo,poop,v,NA,FALSE,NA,NA,NA
pooped,pooped,poo,poop,n,NA,FALSE,NA,NA,NA
pooped,pooped,poo,poop,part,NA,FALSE,NA,NA,NA
pooped,pooped,poo,poop,adj,NA,FALSE,NA,NA,NA
pooped,pooped,poo,poop,v,NA,FALSE,NA,NA,NA
poopie,poopie,poo,poop,chi,NA,FALSE,NA,NA,NA
poopies,poopies,poo,poop,chi,NA,FALSE,NA,NA,NA
pooping,pooping,poo,poop,n,NA,FALSE,NA,NA,NA
pooping,pooping,poo,poop,part,NA,FALSE,NA,NA,NA
pooping,pooping,poo,poop,adj,NA,FALSE,NA,NA,NA
pooping,pooping,poo,poop,v,NA,FALSE,NA,NA,NA
poops,poops,poo,poop,n,NA,FALSE,NA,NA,NA
poops,poops,poo,poop,part,NA,FALSE,NA,NA,NA
poops,poops,poo,poop,adj,NA,FALSE,NA,NA,NA
poops,poops,poo,poop,v,NA,FALSE,NA,NA,NA
poopsie,poopsie,poo,poop,chi,NA,FALSE,NA,NA,NA
poopy,poopy,poopy,NA,NA,NA,FALSE,NA,NA,NA
poor,poor,poor,poor,adj,NA,TRUE,NA,descriptive_words,adjectives
poose,poose,poose,poose,chi,NA,FALSE,NA,NA,NA
pooselim,pooselim,pooselim,pooselim,chi,NA,FALSE,NA,NA,NA
pop,pop,pop,pop,n,NA,FALSE,NA,NA,NA
pop,pop,pop,pop,v,NA,FALSE,NA,NA,NA
pop,pop,pop,pop,part,NA,FALSE,NA,NA,NA
pop+pop,pop+pop,pop,pop,n,NA,FALSE,NA,NA,NA
pop+tart,pop+tart,pop tart,pop+tart,n,NA,FALSE,NA,NA,NA
pop+up,pop+up,pop up,pop+up,adj,NA,FALSE,NA,NA,NA
popcorn,popcorn,popcorn,pop+corn,n,NA,TRUE,24,food_drink,nouns
popcorns,popcorns,popcorns,NA,NA,NA,FALSE,NA,NA,NA
pope,pope,pope,pope,n,prop,FALSE,NA,NA,NA
poppa,poppa,poppa,poppa,n,prop,FALSE,NA,NA,NA
poppa_bear,poppa_bear,poppa bear,poppa+bear,n,prop,FALSE,NA,NA,NA
popped,popped,pop,pop,n,NA,FALSE,NA,NA,NA
popped,popped,pop,pop,v,NA,FALSE,NA,NA,NA
popped,popped,pop,pop,part,NA,FALSE,NA,NA,NA
popped,popped,popped,NA,NA,NA,FALSE,NA,NA,NA
poppies,poppies,poppy,poppy,n,prop,FALSE,NA,NA,NA
popping,popping,pop,pop,n,NA,FALSE,NA,NA,NA
popping,popping,pop,pop,v,NA,FALSE,NA,NA,NA
popping,popping,pop,pop,part,NA,FALSE,NA,NA,NA
popping,popping,popping,NA,NA,NA,FALSE,NA,NA,NA
poppy,poppy,poppy,poppy,n,prop,FALSE,NA,NA,NA
pops,pops,pop,pop,n,NA,FALSE,NA,NA,NA
pops,pops,pop,pop,v,NA,FALSE,NA,NA,NA
pops,pops,pop,pop,part,NA,FALSE,NA,NA,NA
popsicle,popsicle,popsicle,popsicle,n,NA,TRUE,25,food_drink,nouns
popsicles,popsicle,popsicle,popsicle,n,NA,TRUE,25,food_drink,nouns
porch,porch,porch,porch,n,NA,TRUE,30,furniture_rooms,nouns
porcupine,porcupine,porcupine,porcupine,n,NA,FALSE,NA,NA,NA
pork,pork,pork,pork,n,NA,FALSE,NA,NA,NA
porridge,porridge,porridge,porridge,n,NA,FALSE,NA,NA,NA
porsche,porsche,porsche,porsche,n,prop,FALSE,NA,NA,NA
portishead,portishead,portishead,portishead,n,prop,FALSE,NA,NA,NA
portrait,portrait,portrait,portrait,n,NA,FALSE,NA,NA,NA
portraits,portraits,portrait,portrait,n,NA,FALSE,NA,NA,NA
portuguese,portuguese,portuguese,portuguese,adj,NA,FALSE,NA,NA,NA
pose,pose,pose,pose,n,NA,FALSE,NA,NA,NA
posey,posey,posey,posey,chi,NA,FALSE,NA,NA,NA
posies,posies,posy,posy,n,NA,FALSE,NA,NA,NA
position,position,position,position,n,NA,FALSE,NA,NA,NA
positions,positions,position,position,n,NA,FALSE,NA,NA,NA
positively,positively,positively,NA,NA,NA,FALSE,NA,NA,NA
poster,poster,poster,poster,n,NA,FALSE,NA,NA,NA
posy,posy,posy,posy,n,NA,FALSE,NA,NA,NA
pot,pot,pot,pot,adj,NA,FALSE,NA,NA,NA
pot,pot,pot,pot,n,NA,FALSE,NA,NA,NA
potato,potato,potato,potato,n,NA,TRUE,25,food_drink,nouns
potatoes,potato,potato,potato,n,NA,TRUE,25,food_drink,nouns
potato's,potato's,Potato,NA,NA,NA,FALSE,NA,NA,NA
potholes,potholes,pothole,pothole,n,NA,FALSE,NA,NA,NA
potties,potty,potty,NA,NA,NA,TRUE,21,furniture_rooms,nouns
potty,potty,potty,NA,NA,NA,TRUE,21,furniture_rooms,nouns
pouch,pouch,pouch,pouch,n,NA,FALSE,NA,NA,NA
pouch,pouch,pouch,pouch,adj,NA,FALSE,NA,NA,NA
pouchy,pouchy,pouchy,pouchy,chi,NA,FALSE,NA,NA,NA
pouf,pouf,pouf,pouf,on,NA,FALSE,NA,NA,NA
pounds,pounds,pound,pound,n,NA,FALSE,NA,NA,NA
pour,pour,pour,pour,v,NA,TRUE,28,action_words,verbs
pour,pour,pour,pour,part,NA,TRUE,28,action_words,verbs
poured,poured,pour,pour,v,NA,TRUE,28,action_words,verbs
poured,poured,pour,pour,part,NA,TRUE,28,action_words,verbs
poured,poured,poured,NA,NA,NA,FALSE,NA,NA,NA
pouring,pouring,pour,pour,v,NA,TRUE,28,action_words,verbs
pouring,pouring,pour,pour,part,NA,TRUE,28,action_words,verbs
pouring,pouring,pouring,NA,NA,NA,FALSE,NA,NA,NA
pours,pours,pour,pour,v,NA,TRUE,28,action_words,verbs
pours,pours,pour,pour,part,NA,TRUE,28,action_words,verbs
pours,pours,pours,NA,NA,NA,FALSE,NA,NA,NA
pow,pow,pow,pow,on,NA,FALSE,NA,NA,NA
powder,powder,powder,powder,n,NA,FALSE,NA,NA,NA
powder,powder,powder,powder,adj,NA,FALSE,NA,NA,NA
powdery,powdery,powdery,NA,NA,NA,FALSE,NA,NA,NA
power,power,power,power,n,NA,FALSE,NA,NA,NA
power,power,power,power,v,NA,FALSE,NA,NA,NA
powers,powers,power,power,n,NA,FALSE,NA,NA,NA
powers,powers,power,power,v,NA,FALSE,NA,NA,NA
practically,practically,practically,NA,NA,NA,FALSE,NA,NA,NA
practice,practice,practice,practice,part,NA,FALSE,NA,NA,NA
practice,practice,practice,practice,v,NA,FALSE,NA,NA,NA
practicing,practicing,practice,practice,part,NA,FALSE,NA,NA,NA
practicing,practicing,practice,practice,v,NA,FALSE,NA,NA,NA
practicing,practicing,practicing,NA,NA,NA,FALSE,NA,NA,NA
pranced,pranced,prance,prance,part,NA,FALSE,NA,NA,NA
pranced,pranced,prance,prance,v,NA,FALSE,NA,NA,NA
pranced,pranced,pranced,NA,NA,NA,FALSE,NA,NA,NA
prancing,prancing,prance,prance,part,NA,FALSE,NA,NA,NA
prancing,prancing,prance,prance,v,NA,FALSE,NA,NA,NA
prancing,prancing,prancing,NA,NA,NA,FALSE,NA,NA,NA
pranilla,pranilla,pranilla,pranilla,chi,NA,FALSE,NA,NA,NA
predator,predator,predator,predator,n,NA,FALSE,NA,NA,NA
predators,predators,predator,predator,n,NA,FALSE,NA,NA,NA
preschool,preschool,preschool,pre+school,n,pre,FALSE,NA,NA,NA
present,present,present,present,adj,NA,TRUE,25,toys,nouns
present,present,present,present,adv,NA,TRUE,25,toys,nouns
present,present,present,present,n,NA,TRUE,25,toys,nouns
present,present,present,present,v,NA,TRUE,25,toys,nouns
presents,present,present,present,adj,NA,TRUE,25,toys,nouns
presents,present,present,present,adv,NA,TRUE,25,toys,nouns
presents,present,present,present,n,NA,TRUE,25,toys,nouns
presents,present,present,present,v,NA,TRUE,25,toys,nouns
president,president,president,president,n,prop,FALSE,NA,NA,NA
press,press,press,press,n,NA,FALSE,NA,NA,NA
press,press,press,press,v,NA,FALSE,NA,NA,NA
press,press,press,press,part,NA,FALSE,NA,NA,NA
pressing,pressing,pressing,NA,NA,NA,FALSE,NA,NA,NA
pressing,pressing,press,press,n,NA,FALSE,NA,NA,NA
pressing,pressing,press,press,v,NA,FALSE,NA,NA,NA
pressing,pressing,press,press,part,NA,FALSE,NA,NA,NA
pretend,pretend,pretend,pretend,adj,NA,TRUE,30,action_words,verbs
pretend,pretend,pretend,pretend,v,NA,TRUE,30,action_words,verbs
pretend,pretend,pretend,pretend,part,NA,TRUE,30,action_words,verbs
pretend,pretend,pretend,pretend,n,gerund,TRUE,30,action_words,verbs
pretended,pretended,pretend,pretend,adj,NA,TRUE,30,action_words,verbs
pretended,pretended,pretend,pretend,v,NA,TRUE,30,action_words,verbs
pretended,pretended,pretend,pretend,part,NA,TRUE,30,action_words,verbs
pretended,pretended,pretend,pretend,n,gerund,TRUE,30,action_words,verbs
pretended,pretended,pretended,NA,NA,NA,FALSE,NA,NA,NA
pretender,pretender,pretender,NA,NA,NA,FALSE,NA,NA,NA
pretending,pretending,pretend,pretend,adj,NA,TRUE,30,action_words,verbs
pretending,pretending,pretend,pretend,v,NA,TRUE,30,action_words,verbs
pretending,pretending,pretend,pretend,part,NA,TRUE,30,action_words,verbs
pretending,pretending,pretend,pretend,n,gerund,TRUE,30,action_words,verbs
pretending,pretending,pretending,NA,NA,NA,FALSE,NA,NA,NA
pretends,pretends,pretend,pretend,adj,NA,TRUE,30,action_words,verbs
pretends,pretends,pretend,pretend,v,NA,TRUE,30,action_words,verbs
pretends,pretends,pretend,pretend,part,NA,TRUE,30,action_words,verbs
pretends,pretends,pretend,pretend,n,gerund,TRUE,30,action_words,verbs
pretty,pretty,pretty,pretty,adv,NA,TRUE,25,descriptive_words,adjectives
pretty,pretty,pretty,pretty,adj,NA,TRUE,25,descriptive_words,adjectives
pretzel,pretzel,pretzel,pretzel,n,NA,TRUE,26,food_drink,nouns
pretzels,pretzel,pretzel,pretzel,n,NA,TRUE,26,food_drink,nouns
pretzels,pretzels,pretzels,NA,NA,NA,FALSE,NA,NA,NA
price,price,price,price,n,NA,FALSE,NA,NA,NA
price,price,price,price,v,NA,FALSE,NA,NA,NA
prices,prices,price,price,n,NA,FALSE,NA,NA,NA
prices,prices,price,price,v,NA,FALSE,NA,NA,NA
pricked,pricked,prick,prick,v,NA,FALSE,NA,NA,NA
pricked,pricked,pricked,NA,NA,NA,FALSE,NA,NA,NA
prickle,prickle,prickle,prickle,adj,NA,FALSE,NA,NA,NA
prickle,prickle,prickle,prickle,n,NA,FALSE,NA,NA,NA
prickly,prickly,prickly,NA,NA,NA,FALSE,NA,NA,NA
prince,prince,prince,prince,n,NA,FALSE,NA,NA,NA
princess,princess,princess,princess,n,prop,FALSE,NA,NA,NA
princessed,princessed,princessed,princessed,wp,NA,FALSE,NA,NA,NA
princesses,princesses,princess,princess,n,prop,FALSE,NA,NA,NA
private,private,private,private,n,NA,FALSE,NA,NA,NA
prize,prize,prize,prize,n,NA,FALSE,NA,NA,NA
prize,prize,prize,prize,v,NA,FALSE,NA,NA,NA
prizes,prizes,prize,prize,n,NA,FALSE,NA,NA,NA
prizes,prizes,prize,prize,v,NA,FALSE,NA,NA,NA
probably,probably,probably,NA,NA,NA,FALSE,NA,NA,NA
problem,problem,problem,problem,n,NA,FALSE,NA,NA,NA
problems,problems,problem,problem,n,NA,FALSE,NA,NA,NA
problems,problems,problems,NA,NA,NA,FALSE,NA,NA,NA
prodigal,prodigal,prodigal,prodigal,n,prop,FALSE,NA,NA,NA
promised,promised,promise,promise,part,NA,FALSE,NA,NA,NA
promised,promised,promised,NA,NA,NA,FALSE,NA,NA,NA
promptly,promptly,promptly,NA,NA,NA,FALSE,NA,NA,NA
pronounce,pronounce,pronounce,pronounce,v,NA,FALSE,NA,NA,NA
propeller,propeller,propeller,NA,NA,NA,FALSE,NA,NA,NA
protect,protect,protect,protect,v,NA,FALSE,NA,NA,NA
protect,protect,protect,protect,n,gerund,FALSE,NA,NA,NA
protect,protect,protect,protect,part,NA,FALSE,NA,NA,NA
protecting,protecting,protect,protect,v,NA,FALSE,NA,NA,NA
protecting,protecting,protect,protect,n,gerund,FALSE,NA,NA,NA
protecting,protecting,protect,protect,part,NA,FALSE,NA,NA,NA
protecting,protecting,protecting,NA,NA,NA,FALSE,NA,NA,NA
protects,protects,protect,protect,v,NA,FALSE,NA,NA,NA
protects,protects,protect,protect,n,gerund,FALSE,NA,NA,NA
protects,protects,protect,protect,part,NA,FALSE,NA,NA,NA
protein,protein,protein,protein,n,NA,FALSE,NA,NA,NA
prudence,prudence,prudence,prudence,n,prop,FALSE,NA,NA,NA
psst,psst,psst,psst,co,NA,FALSE,NA,NA,NA
pteranodon,pteranodon,pteranodon,pteranodon,chi,NA,FALSE,NA,NA,NA
pterodactyl,pterodactyl,pterodactyl,pterodactyl,n,NA,FALSE,NA,NA,NA
pterodactyls,pterodactyls,pterodactyl,pterodactyl,n,NA,FALSE,NA,NA,NA
puck,puck,puck,puck,n,NA,FALSE,NA,NA,NA
pudding,pudding,pudding,pudding,n,NA,TRUE,29,food_drink,nouns
puddle,puddle,puddle,puddle,n,NA,FALSE,NA,NA,NA
puddles,puddles,puddle,puddle,n,NA,FALSE,NA,NA,NA
puddle's,puddle's,Puddle,NA,NA,NA,FALSE,NA,NA,NA
puddy,puddy,puddy,puddy,n,prop,FALSE,NA,NA,NA
puff,puff,puff,puff,n,NA,FALSE,NA,NA,NA
puff,puff,puff,puff,part,NA,FALSE,NA,NA,NA
puffed,puffed,puff,puff,n,NA,FALSE,NA,NA,NA
puffed,puffed,puff,puff,part,NA,FALSE,NA,NA,NA
puffed,puffed,puffed,NA,NA,NA,FALSE,NA,NA,NA
puffer,puffer,puffer,NA,NA,NA,FALSE,NA,NA,NA
puffer+fish,puffer+fish,fish,fish,n,NA,FALSE,NA,NA,NA
puffin,puffin,puffin,puffin,n,NA,FALSE,NA,NA,NA
puffins,puffins,puffin,puffin,n,NA,FALSE,NA,NA,NA
puffy,puffy,puffy,puffy,n,prop,FALSE,NA,NA,NA
puffy_bear,puffy_bear,puffy bear,puffy+bear,n,prop,FALSE,NA,NA,NA
pull,pull,pull,pull,v,NA,TRUE,26,action_words,verbs
pull,pull,pull,pull,part,NA,TRUE,26,action_words,verbs
pull,pull,pull,pull,n,gerund,TRUE,26,action_words,verbs
pulled,pulled,pull,pull,v,NA,TRUE,26,action_words,verbs
pulled,pulled,pull,pull,part,NA,TRUE,26,action_words,verbs
pulled,pulled,pull,pull,n,gerund,TRUE,26,action_words,verbs
pulled,pulled,pulled,NA,NA,NA,FALSE,NA,NA,NA
pulling,pulling,pull,pull,v,NA,TRUE,26,action_words,verbs
pulling,pulling,pull,pull,part,NA,TRUE,26,action_words,verbs
pulling,pulling,pull,pull,n,gerund,TRUE,26,action_words,verbs
pulling,pulling,pulling,NA,NA,NA,FALSE,NA,NA,NA
pulls,pulls,pull,pull,v,NA,TRUE,26,action_words,verbs
pulls,pulls,pull,pull,part,NA,TRUE,26,action_words,verbs
pulls,pulls,pull,pull,n,gerund,TRUE,26,action_words,verbs
pump,pump,pump,pump,n,NA,FALSE,NA,NA,NA
pumpkin,pumpkin,pumpkin,pumpkin,n,NA,TRUE,25,food_drink,nouns
pumpkins,pumpkin,pumpkin,pumpkin,n,NA,TRUE,25,food_drink,nouns
pung,pung,pung,pung,chi,NA,FALSE,NA,NA,NA
punjabi,punjabi,punjabi,punjabi,n,prop,FALSE,NA,NA,NA
punky,punky,punky,NA,NA,NA,FALSE,NA,NA,NA
puppet,puppet,puppet,puppet,n,NA,FALSE,NA,NA,NA
puppets,puppets,puppet,puppet,n,NA,FALSE,NA,NA,NA
puppies,puppy,puppy,puppy,n,NA,TRUE,21,animals,nouns
puppy,puppy,puppy,puppy,n,NA,TRUE,21,animals,nouns
puppys,puppy,puppy,puppy,n,NA,TRUE,21,animals,nouns
puppy+dog,puppy+dog,dog,dog,n,NA,TRUE,16,animals,nouns
puppydog,puppy+dog,dog,dog,n,NA,TRUE,16,animals,nouns
puppy's,puppy,puppy,puppy,n,NA,TRUE,21,animals,nouns
purple,purple,purple,purple,adj,NA,FALSE,NA,NA,NA
purple,purple,purple,purple,n,NA,FALSE,NA,NA,NA
purple,purple,purple,purple,adv,NA,FALSE,NA,NA,NA
purples,purples,purple,purple,adj,NA,FALSE,NA,NA,NA
purples,purples,purple,purple,n,NA,FALSE,NA,NA,NA
purples,purples,purple,purple,adv,NA,FALSE,NA,NA,NA
purplish,purplish,purplish,purplish,adj,NA,FALSE,NA,NA,NA
purply,purply,purply,purply,chi,NA,FALSE,NA,NA,NA
purpose,purpose,purpose,purpose,n,NA,FALSE,NA,NA,NA
purse,purse,purse,purse,n,NA,TRUE,25,household,nouns
push,push,push,push,n,NA,TRUE,24,action_words,verbs
push,push,push,push,v,NA,TRUE,24,action_words,verbs
push,push,push,push,part,NA,TRUE,24,action_words,verbs
pushba,pushba,pushba,pushba,chi,NA,FALSE,NA,NA,NA
pushed,pushed,push,push,n,NA,TRUE,24,action_words,verbs
pushed,pushed,push,push,v,NA,TRUE,24,action_words,verbs
pushed,pushed,push,push,part,NA,TRUE,24,action_words,verbs
pushed,pushed,pushed,NA,NA,NA,FALSE,NA,NA,NA
pushes,pushes,push,push,n,NA,TRUE,24,action_words,verbs
pushes,pushes,push,push,v,NA,TRUE,24,action_words,verbs
pushes,pushes,push,push,part,NA,TRUE,24,action_words,verbs
pushing,pushing,push,push,n,NA,TRUE,24,action_words,verbs
pushing,pushing,push,push,v,NA,TRUE,24,action_words,verbs
pushing,pushing,push,push,part,NA,TRUE,24,action_words,verbs
pushing,pushing,pushing,NA,NA,NA,FALSE,NA,NA,NA
pushpa,pushpa,pushpa,pushpa,chi,NA,FALSE,NA,NA,NA
pushpa's,pushpa's,Pushpa,NA,NA,NA,FALSE,NA,NA,NA
puss,puss,puss,puss,n,NA,FALSE,NA,NA,NA
pussy,pussy,pussy,pussy,n,NA,FALSE,NA,NA,NA
put,put,put,put,v,NA,TRUE,26,action_words,verbs
put,put,put,put,part,NA,TRUE,26,action_words,verbs
put,put,put,put,n,gerund,TRUE,26,action_words,verbs
puts,puts,put,put,v,NA,TRUE,26,action_words,verbs
puts,puts,put,put,part,NA,TRUE,26,action_words,verbs
puts,puts,put,put,n,gerund,TRUE,26,action_words,verbs
putt,putt,putt,putt,chi,NA,FALSE,NA,NA,NA
putt,putt,putt,putt,n,NA,FALSE,NA,NA,NA
putt_putt,putt_putt,putt putt,putt_putt,chi,NA,FALSE,NA,NA,NA
putter,putter,putter,putter,n,NA,FALSE,NA,NA,NA
putting,putting,put,put,v,NA,TRUE,26,action_words,verbs
putting,putting,put,put,part,NA,TRUE,26,action_words,verbs
putting,putting,put,put,n,gerund,TRUE,26,action_words,verbs
putting,putting,putting,NA,NA,NA,FALSE,NA,NA,NA
puzzio,puzzio,puzzio,puzzio,n,prop,FALSE,NA,NA,NA
puzzio_ammozio,puzzio_ammozio,puzzio ammozio,puzzio+ammozio,n,prop,FALSE,NA,NA,NA
puzzle,puzzle,puzzle,puzzle,n,NA,TRUE,24,toys,nouns
puzzle,puzzle,puzzle,puzzle,v,NA,TRUE,24,toys,nouns
puzzles,puzzle,puzzle,puzzle,n,NA,TRUE,24,toys,nouns
puzzles,puzzle,puzzle,puzzle,v,NA,TRUE,24,toys,nouns
pyrosaurus,pyrosaurus,pyrosaurus,pyrosaurus,n,NA,FALSE,NA,NA,NA
q,q,q,q,n,let,FALSE,NA,NA,NA
quack,quack,quack quack,quack,n,NA,TRUE,17,sounds,other
quack+quack,quack+quack,quack quack,quack,on,NA,TRUE,17,sounds,other
